"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type"
d9e9d53f-1eff-42c8-9221-698a54c50d85,"#N/A",75995.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
da078145-55bb-4fe5-a280-f2677c3b658b,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Digitube - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
da0c0615-33c0-46e9-af7c-8b51a124cd9e,"#N/A",11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Oyoba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
da3cb399-b93b-4db1-877e-db4fea25e86f,"#N/A",34995.0,2024-01-27,"#N/A","#N/A",Pipeline,"#N/A",JumpXS - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
da4345e7-ea42-4b35-8abb-da52466391cd,d5aa3dd6-84e2-4fdf-beab-905321e73f91,18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Tazzy - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
da9fdcb6-1650-44d6-a558-cb387a891dda,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Fanoodle - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
dab35df8-7773-4a83-811a-ea60d50f2c1a,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Noba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dabd2657-c658-4223-a3dc-cecf655daf2c,"#N/A",75000.0,2024-06-06,"#N/A","#N/A",Pipeline,"#N/A",Kimia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dabfc88a-2e28-4249-8eab-2568bdbfb647,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Meeveo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dafd2619-24a7-40fb-b3d0-d9d7e0a8bbeb,08a3581b-35ca-4088-9411-63ffcba5dc44,70000.0,2019-11-28,"#N/A",The deal is at 20% because they are at the sales process stage of defining their requirements.  It is not clear whether our solutions are a good fit or not but they are willing to discuss this in detail.,Pipeline,Trade Show,Acme - 600 Widgets,Need estimate,20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,New Business
db066a93-89f0-433a-b77e-7f03ad3a3ab4,"#N/A",81083.0,2024-04-11,"#N/A","#N/A",Pipeline,"#N/A",Camimbo - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
db0d6518-54d3-4853-9c17-001aa1a1635d,33e6bf88-a0be-4e78-a78c-4592fd55cc28,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dba51848-fe2c-48d9-b9ea-bbc1664b8899,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Upsell,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
dba5db52-eec4-4a71-814c-53bb1c70b03e,"#N/A",34995.0,2024-08-04,"#N/A","#N/A",Pipeline,"#N/A",Browsebug - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A",false,Id. Decision Makers,"#N/A"
dbb8624b-8adb-4cb2-8ab1-67c5c8086419,"#N/A",11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Voolia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
dbd8ab19-6d6b-4192-9397-c153c74a522d,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Wikibox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dc45f1fd-41e4-4b91-8b07-da352e10f742,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Zoovu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dc501e57-8de9-4bd6-98bd-c9106e1a0cb2,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Dynazzy - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dcd08d6a-71fe-4af9-9880-7d362412316e,1852b9a6-11d0-4a30-9cfc-0b5a9a872b78,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dcd26a64-2e3b-4b64-8432-bf4ee570a4d6,d523027d-c972-4a29-994a-8e1524d7ffe1,32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Eazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dce3b6e5-1b09-468a-b084-1676309b689b,"#N/A",11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Plambee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
dcfd4a22-d7f9-4090-9118-4ef700688ad1,"#N/A",72395.0,2022-06-17,"#N/A","#N/A",Closed,"#N/A",Meeveo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dd25923d-2bc6-488a-a91c-0556ebb61bfd,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Fliptune - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dd29d842-33d2-4e93-a4b6-063da5cca3e4,0256788a-f0ca-4172-b29d-6e29d4b14857,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Eadel - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
dd416b6a-731c-459d-8377-2f36912fb526,"#N/A",32395.00000002,2024-04-02,"#N/A","#N/A",Closed,"#N/A",Meejo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dd6d96fd-51e4-4784-b8ec-e12961a910cd,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Quimm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dd73fdd5-966d-496e-95b7-5a3f35651f99,"#N/A",11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Realbridge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
dd98b4a4-bae0-47cb-90ee-55a14158887d,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Voomm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
ddec98b2-6c36-4547-8136-90abb8faad1b,4545c68e-3d88-470d-9a03-9f7bf0ad5c0f,34350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Avaveo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
de3211ce-9765-44d5-a95b-a5336f9d15cf,dd31cc55-cf9e-45e0-8a12-e110648492eb,32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Brightdog - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
de3d13ee-5385-42a0-9013-3d2dd1d50422,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Skaboo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
de46c0c7-0e85-4cb9-b0f0-7d0ba50012e5,"#N/A",18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Zazio - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
de62be9a-ee3a-4540-a4f3-33ed93377e9e,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Chatterpoint - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
de663be5-9f10-4515-9096-711bef40daae,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Edgeclub - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
deb8bebd-b9d9-430b-ae45-8082d7ebcff2,7c9eefd6-2ed7-42d8-b438-8e316093562f,29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Yamia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dec235d3-cae9-419c-8ea0-92fb4c7383a6,"#N/A",72395.0,2023-08-19,"#N/A","#N/A",Omitted,"#N/A",Ooba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
ded5ee5b-efb4-46f9-afbd-dac7b11e7276,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Vipe - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dee5132b-1ddf-4266-b391-9354a0c82178,"#N/A",75000.0,2024-04-21,"#N/A","#N/A",Pipeline,"#N/A",Bubblemix - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
df06f52b-6417-4986-adeb-11febea94535,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Fatz - New Business,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
df17042b-c405-4df3-b28e-8e7d7c184acf,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Skyba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
df41cb31-16cb-4c82-8659-66b6f179d51e,"#N/A",72395.0,2024-04-17,"#N/A","#N/A",Pipeline,"#N/A",Oloo - SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A"
df535118-7244-4f7f-8d4e-5873900bd053,0b1732a3-f67b-441a-923d-dc0c802ce7f7,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Yozio - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
dfa5082d-d3b1-4f45-baa1-641f7e703045,"#N/A",75995.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
dfb35adb-cc33-468d-afff-2e709623304c,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Fliptune - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
dff20dfa-c02a-46c0-aab1-b69835ccf4a8,"#N/A",43495.0,2024-04-17,"#N/A","#N/A",Pipeline,"#N/A",Yamia - SOW 3,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
e0015644-024f-41c0-95f2-a0e193f1b6db,d17413c6-7fa9-45d6-8f4f-864f6c710965,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Digitube - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e05717aa-c9f7-4ae8-b6b6-38d524632aec,"#N/A",18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Layo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e05ebbf6-2d92-4e47-bceb-7b79018198cf,9f02fb41-c8b5-4158-b316-e224def670bc,34995.0,2024-01-27,"#N/A","#N/A",Pipeline,"#N/A",JumpXS - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e1294364-691d-4ea0-aa19-4bb247c256b2,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Skalith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e12cec1c-f36e-4039-b4db-af89a63078b6,"#N/A",18350.0,2024-03-17,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e150c8bf-b143-414d-a236-a2f73a881ef7,"#N/A",73995.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Mydo - Initial Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A",false,Id. Decision Makers,"#N/A"
e1705fdd-55de-4f95-9347-993318be7a7f,"#N/A",18350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e176264b-f429-4a76-9201-af72b7dbad5b,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Dynabox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e1881c12-4ee9-4416-8d77-7686687b39bb,460ebf45-bb49-4a1e-86c0-e1102ba24754,72395.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Gabtype - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
e18cf4fb-3ea7-414f-98cf-e8f69e259246,66655744-3682-4f01-b6f2-1860e3117ad8,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Topiclounge - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e1a40766-b09d-4c32-ac47-5649d6900ad1,"#N/A",72395.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Zoombox - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A"
e1aafa82-d071-4ddc-b3ba-a4406fcef701,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Jabberstorm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e1e86114-f979-402d-9423-366e6e4cbbf2,d523027d-c972-4a29-994a-8e1524d7ffe1,100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e1fea951-ea25-4d5a-83ec-fea3ee763514,"#N/A",32395.00000002,2024-01-01,"#N/A","#N/A",Closed,"#N/A",Jaxworks - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e215ef4f-3543-4e01-a4ac-f1f62f78c0e0,eaca2b87-95e4-444d-a72f-0980687c1403,32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Zazio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e249314a-68d6-4853-8bde-b246dbbf5271,2ef17076-9c51-4f3b-a815-d31f6cddf6ef,11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Kwideo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e25dd3a1-83a2-4ab1-a536-0386e3af09a8,"#N/A",18350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e261796e-c69b-433b-afd3-ac304425354a,04bf25f3-d71e-4a20-81af-86c1cc11da7c,11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Yakidoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e2624bc0-7c7c-4655-a8cd-e27edd76131e,537bde62-736a-4d7f-88a7-ce5275dc8754,32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Jaxspan - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e2654d4b-942f-4a1a-94c9-15439724faa6,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Fanoodle - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e26ab03c-f4c9-466e-9042-405bb139a437,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Meembee - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e2b52a5e-ff76-4546-a4ef-94af1d1dda1c,acb8f2e5-ee1c-439f-ace7-ecd3dafd39d3,11250.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e2c2725a-bdf8-40ef-8a9d-3d67f6d5f2cb,c8a07558-df73-4625-a171-7654b2b80b09,75000.0,2024-06-06,"#N/A","#N/A",Pipeline,"#N/A",Meejo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e2e10fca-a75c-4d3c-a388-d143e557b6bf,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Vipe - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e3224906-9441-450d-9d0d-4f0a9b4f65a9,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Zoomcast - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e32455fd-4742-4bd0-abe2-152e0b6cb554,"#N/A",100082.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e32b9848-1b7f-4069-aaaf-99fba9df26bd,"#N/A",37400.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Twitterwire - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e3377c0c-8a1f-4d63-9fe4-7f319f88e9cf,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Talane - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e34da719-bb9a-4ac4-951e-da59c8a0487c,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Viva - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e38c3f22-ad26-4f14-a0d6-6d13654bd42c,511c2c9e-1f19-49b0-a2d3-317ae710028d,32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Bubblemix - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e39feffa-0304-4dbb-b3ce-2a4f75ec5025,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Thoughtmix - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e3ca514c-3d65-4ae2-9422-12c0186009a3,"#N/A",20550.0,2024-04-16,"#N/A","#N/A",Pipeline,"#N/A",Mybuzz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e3d82457-8f2d-4217-9a0e-a92345e9a9bd,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Yozio - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e411f456-d6c6-410e-af2b-83645a95ebe6,d75968fe-d470-47b6-9c5e-a96a10408475,75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Thoughtworks - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e41d48e8-ecfe-4c68-993d-60cef42fa572,e78020ba-c230-4966-9e77-be7a98e0dcdd,73995.0,2024-04-23,"#N/A","#N/A",Pipeline,"#N/A",Dazzlesphere - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
e4487c14-f4ee-4b5d-8496-ca4e368d9076,"#N/A",72395.0,2023-08-04,"#N/A","#N/A",Omitted,"#N/A",Bubblemix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e44be343-0f8d-43ab-b54c-77ffc11e1ecf,"#N/A","#N/A",2030-02-13,"#N/A","#N/A",Pipeline,"#N/A",Fizzly Products,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
e462d194-9c6a-48dd-992f-4d12daceff14,e86c4296-8214-4c15-9aa2-baecac9669e4,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Twinder - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e463f2fd-e787-49b8-aeb1-57ffea75f87f,0dd04b66-68e5-42ae-817c-f0e9d1eb1035,108710.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e46e061b-5751-40c0-b900-8c3510f5afd9,"#N/A",34350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e48aa1bd-be79-4392-852a-f4d9098de581,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Browsecat - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e4975a6c-630a-4ede-892f-bc6910474719,acb8f2e5-ee1c-439f-ace7-ecd3dafd39d3,72395.0,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Edgepulse - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e49af079-a2b1-46ca-ad76-7eee9ce13ac7,"#N/A",34350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Eadel - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e4b23ea9-ab4c-41fc-a11c-0f29c88c863f,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Skaboo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e4c07fa8-00e3-48d5-8322-52c821c0841d,"#N/A",11550.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Topiclounge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e4c46f5c-30e6-400c-ba33-30555f8f401d,"#N/A",72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Blognation - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e4c844ce-ae1f-4be9-bc52-acc67f3b53b1,"#N/A",32395.00000002,2024-04-15,"#N/A","#N/A",Closed,"#N/A",Skinte - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e4e15f48-0434-485f-ad71-1ac1cd5b7180,be032b98-a2ef-4adb-a152-23f28fbe87e0,72395.0,2023-10-03,"#N/A","#N/A",Omitted,"#N/A",Fanoodle - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A"
e4e61203-1bcb-4d44-93fe-b89dba0caa03,"#N/A",29995.0,2023-12-04,"#N/A","#N/A",Closed,"#N/A",Voolith - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e5228f6a-4369-4693-b82e-5aa5cc8a7edb,87156483-1302-4425-9d89-af66a38da709,34995.0,2024-01-14,"#N/A","#N/A",Pipeline,"#N/A",Yakitrit-Germain Hospital - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
e5252869-42a8-4966-a613-2daf44ac3c95,"#N/A",32395.00000002,2024-04-02,"#N/A","#N/A",Closed,"#N/A",Wikizz - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
e536f61e-e6f9-49dd-b20f-07cad578f1e9,"#N/A",34995.0,2023-12-13,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A"
e5469bee-2d7f-48e1-aaad-90f938a16567,"#N/A",34995.0,2024-02-03,"#N/A","#N/A",Pipeline,"#N/A",Vipe - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e546b805-9f5a-4413-b32c-52ad0fd2ee40,33e6bf88-a0be-4e78-a78c-4592fd55cc28,34995.0,2023-12-30,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
e54a2970-5152-4122-80df-62942873b19a,"#N/A",18050.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Oodoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e54b9982-a8a8-4845-9353-ec3b2a5771fa,"#N/A",72395.0,2023-08-02,"#N/A","#N/A",Pipeline,"#N/A",Meembee -Complete Starter Package,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A"
e58d22c5-6b60-4a79-8938-f21fd5c77b68,"#N/A",18350.0,2024-05-01,"#N/A","#N/A",Pipeline,"#N/A",Fiveclub - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A"
e5c3dc17-1e55-4dcf-8621-4251e96c7237,"#N/A",75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Livefish - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e5ca59df-f34d-452a-aef0-fa58da879517,e194e73c-3ba6-4659-b1a1-ec3f3d6447d5,75000.0,2024-06-21,"#N/A","#N/A",Pipeline,"#N/A",Kanoodle - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A"
e5e1aceb-6a44-482d-b9f7-df575cdbc9f9,"#N/A",32395.00000002,2024-02-16,"#N/A","#N/A",Closed,"#N/A",Trilith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A"
